Gene name,Transcription start site (TSS),Chromosome/scaffold name,Transcript end (bp),Transcript start (bp),Strand,1,3,6,8,14,15,16,19,20,21,22,23,25,26,30,31,32,33,35,36,38,39,40,42,43,44,45,46,51,52,54,55,57,58,59,60,65,66,67,70,71,72,73,75,76,77,78,79,80,81,82,84,85,86,87,88,89,101,102,106,107,108,109,110
RBM11,15588451,21,15593774,15588451,1,0.0438754320071455,0.0477702762686865,0.1663088843070674,0.0384951304491468,0.0598448011356636,0.0325925063266916,0.067972983586206,0.0389854467129536,0.1502110818231781,0.0399653585993024,0.0384951304491468,0.0617632669518923,0.0472842495276488,0.0384951304491468,0.0501968729459434,0.0458247503631951,0.084970559954777,0.0419223063862634,0.0807481750749287,0.0535842461341063,0.0389854467129536,0.1140383504294526,0.0651117513051737,0.0531010376202346,0.0350561685730641,0.084970559954777,0.0579226477327045,0.0769799181429906,0.0674966796953245,0.0612839954354094,0.0924332811563666,0.0404549546923136,0.0905728155034469,0.0919684891424216,0.050681486476145,0.0511658652698247,0.0516500095542754,0.091038256517202,0.0531010376202346,0.0487416216583183,0.0472842495276488,0.0458247503631951,0.0975317858277502,0.1154016771573171,0.1453748446545332,0.0453377768936252,0.0521339195564598,0.0608044941075933,0.0608044941075933,0.0746175263048745,0.0511658652698247,0.084970559954777,0.0798074412332088,0.0608044941075933,0.0281425607882459,0.0497120244515968,0.0727235863448037,0.0564786041604708,0.0746175263048745,0.0617632669518923,0.0873086484643743,0.0424109455359811,0.0765078860360434,0.0802779187765848
HSPA13,15755805,21,15755805,15750663,-1,0.7156256184668154,0.4986950731974828,1.484261372421419,0.7852323258333319,0.9314973068374036,0.4705372723139769,0.999401015386842,0.88189533377467,1.280682620740229,0.7565311168074157,0.7497891195386441,0.7785664006791111,0.6365648674206039,0.587954112993602,0.7568847027619522,0.4670792368026574,0.9004410950717429,0.737850104754605,1.0869054130625135,0.7566489926842559,0.6960317376487933,1.361626867530788,0.9363346725070236,0.719425341123906,0.7119346693947467,1.0223443004577393,0.9474992189907124,1.0808723404233056,0.9075614587933644,0.5796878662742245,1.2205638731812234,0.8805425056376563,0.9590219802274946,1.0067709243784042,0.968507990132162,0.7666179956688032,0.6086673638837126,0.8313461358913705,0.989831564370692,0.5524491056002674,0.4970155552822658,0.7186910368441825,0.8268512535770364,1.3894919562454189,1.2674038925915232,0.7570025369693608,0.8284980673652566,0.8133554735204905,0.8839730407344445,0.9129190657456748,0.6908838827246914,0.6276201445434774,1.0198108209991283,0.6509479087981533,0.4125570405481569,0.6612445132900642,1.0153617284466083,0.8680731241849777,0.8520234625654293,0.7061246524329974,0.8381051281549408,0.7280739119933803,0.7408482481529108,1.089274681390318
SAMSN1,15955723,21,15955723,15893494,-1,0.0406517672664608,0.0365575957337976,0.0782407578043518,0.0482834501986204,0.0220945337062429,0.048790164169432,0.0426925843013134,0.0220945337062429,0.0126851595273157,0.0288355496398873,0.0334759291963895,0.0772565057563897,0.041672696400568,0.0220945337062429,0.0324465930272753,0.0179235161889046,0.0851035298372946,0.0350179495482047,0.050308767346622,0.0303847366267166,0.0603742775918203,0.0158314652166806,0.0668629452291265,0.0762712840018198,0.0236541908978897,0.0231345754016568,0.0184458457907514,0.0246926125903715,0.0633742798418233,0.0583692643887998,0.0365575957337976,0.0179235161889046,0.0267662266045195,0.0257299570817341,0.0324465930272753,0.0047758116775146,0.0703394821302168,0.052329990874556,0.0132102317368064,0.0210534091978323,0.0116341872813407,0.0360446436835659,0.0772565057563897,0.0826579429006159,0.0411623621205458,0.0603742775918203,0.0329613935534451,0.0220945337062429,0.048790164169432,0.0153077679017527,0.1182557371541951,0.0231345754016568,0.1262576626473553,0.0174009136162579,0.0074192179220286,0.0194896872216496,0.048790164169432,0.0598734010474144,0.0339902002285517,0.0345042069219554,0.0283186201892446,0.0482834501986204,0.0246926125903715,0.062874904051171
NRIP1,16437321,21,16437321,16340317,-1,0.2511378590211552,0.1487258832305141,0.6122323589485149,0.2978264187166737,0.3314657784663641,0.341491399185552,0.3211465582891192,0.3093601210027587,0.5092619017898079,0.2845654623895421,0.315850190763542,0.2328421303932965,0.2620993988852247,0.3028276549316777,0.2761620515931627,0.2780690125765316,0.2676874246021907,0.3521626602375193,0.3245024270121712,0.2349381278070464,0.3731695134168135,0.4975761597188571,0.361246048300723,0.2745533643369289,0.3072198341656947,0.2867547358283938,0.2176198491455775,0.3789877116478013,0.3644702231724129,0.3066353236765736,0.3634580307694541,0.4067002207486366,0.258629299465156,0.213563914457396,0.3826972838727719,0.2766642361063032,0.2722363331285598,0.2534014673547144,0.3397960046003074,0.2979247229684115,0.2600596225533043,0.3580114444916485,0.1968474292130844,0.4284165060634085,0.3631818003915639,0.282770666813519,0.4926530231863449,0.2818720595941474,0.334313431078876,0.3174902470860087,0.2848642820540995,0.2161274706573148,0.2647449030736492,0.1898627887910035,0.2247312732672209,0.2416159489496524,0.3703391075098889,0.3096516237012229,0.2563775073161246,0.2159140918023493,0.2428630910776258,0.2300055470971931,0.1617638775686438,0.2805726441481792
USP25,17102344,21,17177974,17102344,1,0.5036396723761716,0.345876559414924,0.5385918881437158,0.3565535773508049,0.483015292058563,0.4781369285155185,0.6141573838610939,0.4366616380943252,0.3620608990445667,0.418193892548485,0.4772588001269073,0.4742422065874815,0.4486144892491967,0.4550511747060339,0.4540240851305719,0.4462871026284195,0.5505596480203958,0.4352228830230396,0.5349260648461933,0.5002112375253841,0.3464488873744584,0.4109784684062683,0.5263596828953472,0.4240348755693134,0.4414859515126014,0.4592768036328312,0.3622017143655068,0.4442137573217352,0.6157977144820522,0.4065432753285096,0.570764687968738,0.5220488152446799,0.632592085048184,0.5652632414284977,0.5208480466085683,0.5714502455824253,0.4564617026054754,0.4183270217505719,0.5192848887119674,0.4177943985688725,0.4213841119230692,0.4587655561779329,0.4935658771114628,0.5601935220782468,0.5072999985712618,0.4896069457994473,0.4671678971449443,0.4778861133649689,0.5192848887119674,0.5588063989798642,0.4676748680049795,0.5666414430937599,0.5033951735974472,0.5544011055119477,0.4982468415591303,0.5057155019267563,0.4917120793859847,0.7719755590010804,0.5425970766760518,0.4453805429600373,0.5456490804537145,0.4449917656597344,0.4538956247283144,0.564688429663519
CXADR,18884700,21,18937805,18884700,1,0.4669563947902667,0.241075121713888,0.2856516149013988,0.2020711526822702,0.3656005095442369,0.5480158793688901,0.3930831552380683,0.3198173593173813,0.2353206301310127,0.2727640477607903,0.352854267015283,0.226302855655326,0.335602545306793,0.3892422726012769,0.4230247041166465,0.5021880211716219,0.5136613558667817,0.4134118130024677,0.3917131043318901,0.1863701453199548,0.4610897793161645,0.2593952803348443,0.2941519696667911,0.302580677001847,0.5192283556006112,0.3848345519665683,0.1632083469673424,0.4254135572765579,0.4427595900908547,0.3353124800400751,0.6047703133502105,0.4740522177717355,0.3806845944267484,0.3574049005792799,0.4664476183865165,0.4737996606293402,0.549656184364676,0.3376306497249795,0.4518375930379619,0.4541586772521652,0.5046402048427852,0.5705095813659762,0.2063708120266242,0.3227594032164745,0.4304380290395446,0.4240871212152508,0.3554165459971923,0.4299103245418106,0.2568882279405461,0.3405208251472129,0.307365375125183,0.4341241838189958,0.1656175720184108,0.3312427069809012,0.4015358299682751,0.3658819222378061,0.2647019885898615,0.8184296339000635,0.2675000628544086,0.3867653207362798,0.3046767999433081,0.3508568344778749,0.1079534998511257,0.2162231084696363
BTG3,18985265,21,18985265,18981325,-1,0.7359822608128839,1.0065503958924098,1.2799187768577829,0.8281337481605386,0.9036162909774262,0.6210232880331176,1.0557240691748857,0.964720989615373,1.4360436429746442,0.8053169542139448,0.7521406015994713,0.7536236212988312,0.6868300401586839,0.7945641624376855,0.948755483584978,0.6868300401586839,0.913010799578342,0.8192914689410119,1.217607389178487,0.9240689670501558,0.8855977854747501,1.3220916358216066,1.077398086223246,0.859280477157375,0.7982557753195991,1.111956940410341,0.9933450609435583,1.1417489825562706,1.029529452717059,0.7668727478322207,1.24263629967744,0.9322830767070764,0.9213158680768292,1.0213993266338115,0.963760605387894,0.9947433366316446,0.676958920363421,0.9699866791399522,1.0587868587054312,0.8019338103048224,0.683974255257326,0.8542009314140774,0.9033611563925512,1.2725373725172215,1.1109207782618915,0.747380104659147,1.0086195999874104,0.8368985262642451,0.8912958065893853,1.0583498912525524,0.7545123785784886,0.7407971963866008,1.1320519368734034,0.7527340734269798,0.5563719573743032,0.7785041671300862,1.0384860732730732,0.8635380674100162,0.9320351530662854,0.6686041159806669,0.8472078959231083,0.7274999318571366,0.8366257865925713,0.9687923639376768
C21orf91,19191703,21,19191703,19190038,-1,0.0958628186689007,0.0818695025822275,0.176253184482105,0.1142758793157786,0.1173939584810899,0.0904909742923366,0.1206656774145493,0.1002062935896882,0.1940150968504147,0.1139470941739049,0.1147688544305198,0.0911640350614773,0.0968668348174996,0.0997060851590832,0.1291223874327727,0.1055263393875819,0.1304170954951641,0.1040329349782744,0.1984067144181529,0.1075140822981538,0.0888063377753217,0.1645989464460581,0.1439112761612708,0.1146045563935117,0.1321945864697435,0.1796461550412948,0.1349354184958981,0.1716077750752374,0.1463019060351867,0.0980369143492391,0.2014242182165153,0.1270149050932087,0.1317101294558273,0.162095032774784,0.1152615866405374,0.1305788162038534,0.0911640350614773,0.0970340728812727,0.149956474335615,0.1520162072986257,0.1271771768988387,0.1065207047330209,0.1150973695451696,0.1561229892512786,0.1627215992113229,0.1252281751449637,0.1464610783395419,0.0931805035652826,0.1526491187121585,0.1614680735065978,0.0828876598057676,0.1002062935896882,0.1494805482538147,0.0908275613032557,0.0736867088842814,0.0850901172822697,0.1419946488376068,0.0716305052811332,0.1177216124814002,0.1172300912132098,0.1289604309987002,0.0753969880766101,0.1048628794196389,0.1169022760979982
CHODL,19273580,21,19639154,19273580,1,0.0082369557689297,0.0097982363358822,0.0352135434671317,0.012524625561211,0.0035384349873755,0.0062819209331263,0.0133022305770656,0.0101881759001914,0.0268133413418651,0.003930822671437,0.012135596184587,0.0164066180139354,0.0066732337927469,0.0035384349873755,0.0144675055195657,0.0019673427553343,0.0416566205224227,0.017181211391162,0.0167939897019093,0.0144675055195657,0.0027531974126733,0.0109675991664619,0.0503081696896168,0.0058904548878061,0.003930822671437,0.0260461759801119,0.0117464154052051,0.014079231393158,0.0054988355368053,0.0070643935865081,0.0066732337927469,0.0148556289476866,0.0506826314052824,0.012524625561211,0.012135596184587,0.012135596184587,0.0117464154052051,0.019887572988905,0.0086275044948468,0.0525528395434406,0.0082369557689297,0.0031458932747785,0.0306403647651668,0.0094081446593926,0.0078462544551103,0.0078462544551103,0.0374923139177193,0.0136908064513935,0.0279629869944504,0.0252784216237814,0.0117464154052051,0.0148556289476866,0.0152436017944542,0.0035384349873755,0.0043230564477933,0.017181211391162,0.0202735988574315,0.0054988355368053,0.012135596184587,0.0090179007520011,0.0268133413418651,0.0058904548878061,0.0275799186120606,0.017181211391162
NCAM2,22370633,21,22664510,22370633,1,0.0026049508769159,0.0040048111195126,0.0046041518626556,0.0042046312820318,0.0034051109516146,0.0030051109462812,0.0095847379129873,0.0046041518626556,0.0058017567962143,0.0034051109516146,0.0040048111195126,0.0075954792502412,0.0081926724599874,0.0056022555486698,0.0054027144924355,0.0042046312820318,0.0123630687337139,0.0065993640169639,0.0109748682133089,0.0143428753594042,0.0012031282782752,0.0054027144924355,0.026530956252445,0.0034051109516146,0.0032051309489483,0.0054027144924355,0.0050035128903277,0.0032051309489483,0.0042046312820318,0.0038049510209159,0.0030051109462812,0.0054027144924355,0.0139472274808504,0.0036050509702752,0.0062006399287468,0.0020044103724294,0.0028050509276086,0.0040048111195126,0.0028050509276086,0.0018041500333202,0.0046041518626556,0.0014035090023201,0.0083916576362484,0.0093859900240294,0.0026049508769159,0.0016038495819745,0.009982115227972,0.0073963355674164,0.0032051309489483,0.0038049510209159,0.0081926724599874,0.0097834463090709,0.0077945832827556,0.0026049508769159,0.0028050509276086,0.0077945832827556,0.0024048107781792,0.0038049510209159,0.0083916576362484,0.0056022555486698,0.0081926724599874,0.0012031282782752,0.0169107780050602,0.0038049510209159
